time,pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,kategori,tempmax,tempmin,humidity,dew,precip,precipprob,precipcover,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex
2024-08-05,53.0,78.0,10.0,26.0,23.0,37.0,SEDANG,88.5,77.0,73.8,73.0,0.209,100,8.33,13.4,11.1,324.6,64.7,3.5,226.1,19.5,8
2024-08-06,53.0,75.0,16.0,24.0,21.0,42.0,SEDANG,92.1,77.0,69.7,72.7,0.0,0,0.0,12.3,13.1,77.1,43.1,4.0,248.9,21.5,9
2024-08-07,62.0,91.0,13.0,26.0,27.0,42.0,SEDANG,90.9,77.0,69.6,72.6,0.0,0,0.0,15.0,17.2,68.3,48.2,3.6,241.1,20.7,9
2024-08-08,64.0,96.0,16.0,28.0,23.0,42.0,SEDANG,92.1,76.3,68.3,72.3,0.0,0,0.0,15.4,12.1,99.0,45.5,3.4,216.6,18.6,8
2024-08-09,61.0,91.0,15.0,25.0,19.0,33.0,SEDANG,94.3,77.5,68.1,73.0,0.0,0,0.0,27.7,13.1,69.8,36.3,3.8,251.5,21.6,9
2024-08-10,55.0,81.0,15.0,23.0,21.0,35.0,SEDANG,92.1,77.5,70.4,74.0,0.0,0,0.0,11.9,15.1,58.1,38.8,4.1,230.5,19.9,8
2024-08-11,56.0,77.0,12.0,22.0,28.0,28.0,SEDANG,90.9,78.8,70.9,73.7,0.0,0,0.0,20.8,10.1,359.2,56.5,3.6,240.1,20.8,8
2024-08-12,54.0,78.0,12.0,23.0,24.0,30.0,SEDANG,90.8,76.9,63.6,68.8,0.008,100,8.33,12.8,15.6,80.3,43.2,4.0,223.3,19.4,7
2024-08-13,62.0,93.0,19.0,26.0,25.0,44.0,SEDANG,93.2,73.9,61.5,68.3,0.0,0,0.0,21.9,14.8,84.0,32.4,4.3,276.3,23.8,9
2024-08-14,62.0,93.0,17.0,26.0,27.0,43.0,SEDANG,93.8,75.7,66.2,71.2,0.0,0,0.0,21.9,10.4,61.5,30.7,3.5,265.0,22.9,9
2024-08-15,63.0,90.0,14.0,26.0,38.0,38.0,SEDANG,92.7,77.0,67.5,71.9,0.0,0,0.0,16.3,12.3,8.7,41.5,3.5,254.6,22.0,9
2024-08-16,64.0,91.0,15.0,28.0,33.0,48.0,SEDANG,93.9,77.5,66.3,71.4,0.0,0,0.0,12.1,14.0,345.1,45.0,3.7,249.7,21.7,9
2024-08-17,65.0,92.0,15.0,25.0,31.0,44.0,SEDANG,92.7,78.8,66.2,72.0,0.0,0,0.0,16.8,14.0,55.5,43.4,4.0,232.4,20.2,8
2024-08-18,62.0,93.0,13.0,23.0,30.0,32.0,SEDANG,93.9,77.0,70.7,73.1,0.0,0,0.0,15.2,9.8,48.7,35.6,3.7,262.1,22.4,9
2024-08-19,60.0,86.0,13.0,24.0,32.0,38.0,SEDANG,92.1,77.0,70.4,73.4,0.0,0,0.0,16.1,12.1,38.2,33.7,3.6,267.8,23.1,9
2024-08-20,64.0,93.0,14.0,26.0,27.0,46.0,SEDANG,93.9,75.2,72.2,73.2,0.0,0,0.0,15.4,13.5,25.4,39.1,3.1,269.1,23.1,9
2024-08-21,67.0,96.0,17.0,27.0,27.0,47.0,SEDANG,92.7,76.5,70.1,73.1,0.0,0,0.0,16.8,14.3,35.2,35.2,3.4,260.0,22.4,9
2024-08-22,63.0,84.0,19.0,25.0,26.0,40.0,SEDANG,92.7,78.8,69.2,73.3,0.0,0,0.0,18.6,12.5,74.1,37.0,3.9,240.3,20.7,9
2024-08-23,56.0,77.0,12.0,23.0,28.0,32.0,SEDANG,92.1,78.8,70.6,73.4,0.0,0,0.0,15.4,9.2,27.8,46.7,3.7,228.6,19.7,8
2024-08-24,62.0,98.0,13.0,27.0,24.0,43.0,SEDANG,90.9,75.7,70.6,73.0,0.001,100,4.17,13.0,13.1,351.0,46.0,3.2,254.9,22.1,9
2024-08-25,66.0,90.0,13.0,25.0,28.0,37.0,SEDANG,92.7,78.8,65.5,70.8,0.0,0,0.0,14.5,13.5,58.0,39.6,3.9,252.0,21.9,9
2024-08-26,55.0,78.0,13.0,24.0,28.0,39.0,SEDANG,92.7,76.3,67.9,72.0,0.0,0,0.0,13.9,13.5,310.9,36.8,3.8,254.2,22.0,9
2024-08-27,69.0,106.0,14.0,30.0,36.0,50.0,TIDAK SEHAT,93.9,76.5,68.8,72.5,0.0,0,0.0,19.7,13.6,302.4,38.6,3.7,260.2,22.7,9
2024-08-28,62.0,86.0,14.0,24.0,33.0,41.0,SEDANG,93.4,77.5,63.4,70.7,0.0,0,0.0,14.8,15.7,9.7,47.6,3.8,256.1,22.1,9
2024-08-29,65.0,98.0,14.0,26.0,41.0,42.0,SEDANG,92.7,78.3,67.0,72.1,0.0,0,0.0,14.8,11.2,259.6,47.4,3.5,232.5,20.0,8
2024-08-30,68.0,98.0,15.0,28.0,30.0,46.0,SEDANG,93.4,75.2,65.2,70.7,0.0,0,0.0,12.8,11.3,3.9,42.7,3.5,240.7,20.8,9
2024-08-31,56.0,75.0,14.0,25.0,24.0,40.0,SEDANG,92.1,75.7,65.2,70.8,0.0,0,0.0,16.8,13.5,47.5,38.2,4.2,265.6,22.9,9
2024-07-01,62.0,90.0,11.0,28.0,31.0,41.0,SEDANG,89.1,77.5,80.0,76.1,0.0,0,0.0,13.4,10.4,7.0,54.3,3.3,177.8,15.3,7
2024-07-02,55.0,74.0,9.0,26.0,25.0,38.0,SEDANG,87.8,75.7,82.1,75.7,0.023,100,4.17,19.7,12.5,112.0,52.7,3.4,168.4,14.5,6
2024-07-03,69.0,103.0,12.0,38.0,29.0,51.0,TIDAK SEHAT,90.9,75.2,80.4,75.0,0.117,100,4.17,38.0,14.9,304.0,52.0,3.1,216.6,18.8,8
2024-07-04,58.0,78.0,9.0,36.0,26.0,52.0,SEDANG,89.3,77.0,83.5,74.9,0.572,100,12.5,13.2,11.1,17.2,57.9,3.2,167.9,14.6,8
2024-07-05,53.0,66.0,10.0,28.0,21.0,41.0,SEDANG,88.3,75.2,84.7,74.9,0.16,100,20.83,22.6,16.4,100.5,57.0,3.4,146.7,12.7,5
2024-07-06,30.0,38.0,8.0,24.0,15.0,24.0,BAIK,83.7,73.9,92.1,74.1,2.337,100,16.67,24.2,12.5,129.1,64.2,3.6,125.5,10.7,6
2024-07-07,24.0,41.0,8.0,24.0,24.0,26.0,BAIK,87.3,73.4,81.9,73.6,0.019,100,8.33,14.1,8.1,96.3,61.0,3.9,101.0,8.8,4
2024-07-08,31.0,53.0,11.0,23.0,24.0,30.0,SEDANG,91.4,75.7,78.2,75.2,0.989,100,4.17,13.4,19.2,88.9,46.5,3.9,206.0,17.9,7
2024-07-09,43.0,66.0,8.0,31.0,28.0,49.0,SEDANG,89.1,75.7,81.3,75.9,1.084,100,16.67,15.2,11.2,32.9,58.2,3.8,178.8,15.4,7
2024-07-10,55.0,77.0,11.0,24.0,32.0,37.0,SEDANG,89.8,77.5,72.8,73.9,0.0,0,0.0,13.9,11.8,84.2,50.5,3.7,221.3,19.1,8
2024-07-11,64.0,94.0,13.0,32.0,25.0,50.0,SEDANG,90.9,77.0,73.6,74.1,0.0,0,0.0,10.7,8.7,352.3,47.8,3.4,228.9,19.7,8
2024-07-12,60.0,86.0,11.0,26.0,35.0,43.0,SEDANG,92.7,75.7,67.9,70.9,0.0,0,0.0,13.2,13.5,73.9,38.5,3.6,213.0,18.5,7
2024-07-13,66.0,93.0,15.0,30.0,23.0,50.0,SEDANG,90.9,72.6,65.6,68.9,0.0,0,0.0,12.8,9.5,13.5,33.8,3.6,246.0,21.3,9
2024-07-14,59.0,83.0,12.0,27.0,26.0,41.0,SEDANG,89.1,73.9,64.1,68.2,0.0,0,0.0,10.7,11.4,76.8,35.5,4.0,236.2,20.4,8
2024-07-15,58.0,85.0,15.0,25.0,28.0,40.0,SEDANG,90.9,70.2,64.6,67.9,0.0,0,0.0,10.3,9.1,180.2,31.9,3.9,250.8,21.8,9
2024-07-16,58.0,92.0,13.0,27.0,28.0,49.0,SEDANG,92.5,73.9,64.8,69.4,0.0,0,0.0,10.5,14.7,65.3,31.2,3.8,250.1,21.7,9
2024-07-17,59.0,88.0,17.0,26.0,20.0,45.0,SEDANG,90.9,75.2,68.4,71.9,0.0,0,0.0,11.6,10.6,78.6,41.9,3.9,232.9,20.1,9
2024-07-18,63.0,91.0,17.0,25.0,27.0,40.0,SEDANG,91.4,77.5,68.4,72.7,0.0,0,0.0,11.2,13.9,72.7,50.7,4.0,230.0,20.0,8
2024-06-01,73.0,102.0,16.0,8.0,22.0,48.0,TIDAK SEHAT,91.4,78.8,77.3,76.7,0.0,0,0.0,12.8,9.2,338.7,49.7,2.8,168.2,14.6,6
2024-06-02,67.0,95.0,14.0,5.0,24.0,45.0,SEDANG,91.9,79.3,75.8,76.3,0.0,0,0.0,12.1,11.1,40.4,49.1,3.3,195.3,16.9,7
2024-06-03,50.0,61.0,11.0,5.0,24.0,40.0,SEDANG,87.8,80.1,82.1,77.0,0.109,100,8.33,14.3,8.1,336.8,64.0,3.9,173.6,14.9,7
2024-06-04,58.0,76.0,14.0,5.0,26.0,44.0,SEDANG,92.7,79.2,76.7,76.2,0.005,100,4.17,12.5,9.2,32.8,52.0,3.4,177.9,15.3,7
2024-06-05,63.0,88.0,17.0,6.0,27.0,51.0,SEDANG,93.9,77.5,73.9,76.0,0.0,0,0.0,11.0,8.3,18.1,46.5,4.0,229.1,19.8,8
2024-06-06,55.0,77.0,16.0,5.0,16.0,42.0,SEDANG,94.6,77.5,67.9,73.4,0.0,0,0.0,12.3,12.5,67.2,38.7,4.0,238.2,20.4,8
2024-06-07,58.0,82.0,16.0,,24.0,41.0,SEDANG,92.7,78.8,73.3,75.5,0.004,100,4.17,10.5,16.7,14.6,43.8,3.5,216.0,18.7,8
2024-06-08,62.0,88.0,16.0,25.0,22.0,40.0,SEDANG,93.9,77.5,72.4,75.3,0.0,0,0.0,12.8,11.0,70.3,36.9,3.5,232.0,20.1,8
2024-06-09,63.0,87.0,18.0,23.0,27.0,32.0,SEDANG,91.5,78.8,76.9,76.0,0.001,100,4.17,23.0,9.2,134.5,54.2,3.3,181.7,15.6,6
2024-06-10,69.0,99.0,14.0,34.0,19.0,50.0,SEDANG,92.7,77.5,74.3,76.1,0.0,0,0.0,12.3,11.4,45.4,49.0,3.4,223.3,19.4,8
2024-06-11,60.0,79.0,18.0,26.0,31.0,37.0,SEDANG,90.9,77.5,83.2,76.9,0.527,100,12.5,15.4,14.5,209.7,55.9,3.1,166.3,14.3,6
2024-06-12,58.0,76.0,12.0,35.0,26.0,51.0,SEDANG,89.6,77.5,81.0,76.4,0.0,0,0.0,16.8,10.2,73.3,47.8,3.7,191.8,16.5,8
2024-06-13,49.0,61.0,16.0,30.0,21.0,36.0,SEDANG,88.3,77.0,80.0,76.0,0.0,0,0.0,14.5,10.9,80.8,53.0,3.9,170.7,14.8,6
2024-06-14,52.0,66.0,18.0,25.0,23.0,33.0,SEDANG,90.3,78.8,78.6,76.5,0.0,0,0.0,11.9,13.7,66.5,51.8,4.0,197.6,17.2,8
2024-06-15,50.0,69.0,14.0,28.0,33.0,38.0,SEDANG,93.9,78.8,79.3,76.3,0.0,0,0.0,12.1,9.7,334.6,60.9,3.5,219.2,19.1,8
2024-06-16,54.0,73.0,9.0,26.0,41.0,42.0,SEDANG,88.5,75.2,83.4,75.9,2.605,100,12.5,13.9,9.2,319.5,65.5,3.5,197.2,17.1,7
2024-06-17,53.0,72.0,11.0,27.0,32.0,32.0,SEDANG,93.4,78.1,74.2,75.5,0.0,0,0.0,11.2,9.8,57.6,48.9,3.7,211.4,18.3,8
2024-06-18,63.0,98.0,13.0,24.0,33.0,30.0,SEDANG,89.1,77.5,78.6,75.9,0.002,100,4.17,16.8,11.3,267.3,51.9,3.0,166.0,14.5,5
2024-06-19,67.0,93.0,15.0,30.0,27.0,46.0,SEDANG,92.9,77.5,74.1,75.0,0.0,0,0.0,14.1,14.7,86.0,44.0,3.5,216.3,18.6,8
2024-06-20,62.0,87.0,16.0,25.0,24.0,37.0,SEDANG,91.7,75.7,67.9,72.0,0.0,0,0.0,11.6,16.9,75.0,33.2,4.1,237.5,20.5,8
2024-06-21,62.0,89.0,16.0,26.0,26.0,43.0,SEDANG,92.1,75.7,69.9,73.2,0.0,0,0.0,11.2,9.2,72.3,37.0,3.8,234.3,20.2,8
2024-06-22,63.0,90.0,15.0,25.0,30.0,41.0,SEDANG,90.9,78.8,71.6,74.0,0.0,0,0.0,10.5,11.7,73.7,44.3,3.5,218.0,19.0,8
2024-06-23,63.0,89.0,17.0,25.0,27.0,35.0,SEDANG,93.0,74.5,64.2,70.3,0.0,0,0.0,21.9,15.9,88.6,32.1,3.9,241.1,20.8,8
2024-06-24,57.0,85.0,15.0,26.0,20.0,40.0,SEDANG,91.4,77.5,69.8,73.7,0.0,0,0.0,15.0,15.0,64.2,41.3,4.1,206.5,17.7,7
2024-06-25,58.0,76.0,20.0,26.0,20.0,34.0,SEDANG,87.8,77.5,82.0,75.2,0.922,100,8.33,16.3,7.9,74.0,52.7,3.7,166.8,14.4,7
2024-06-26,51.0,65.0,13.0,30.0,23.0,29.0,SEDANG,91.6,75.7,76.2,75.1,0.0,0,0.0,17.4,13.5,60.4,45.4,3.7,211.6,18.5,7
2024-06-27,56.0,74.0,14.0,25.0,23.0,32.0,SEDANG,91.4,78.8,78.3,76.3,0.114,100,4.17,15.7,10.6,93.2,40.9,3.8,208.8,17.8,8
2024-06-28,53.0,67.0,12.0,27.0,24.0,33.0,SEDANG,89.9,78.8,81.5,76.8,0.002,100,8.33,15.4,14.3,78.0,51.0,3.7,203.2,17.7,7
2024-06-29,52.0,74.0,11.0,34.0,22.0,34.0,SEDANG,88.0,77.5,85.5,76.2,0.135,100,16.67,13.9,9.7,217.2,52.1,3.3,195.4,16.9,8
2024-06-30,41.0,58.0,10.0,24.0,23.0,33.0,SEDANG,90.9,73.9,76.1,74.2,0.0,0,0.0,15.2,13.5,6.4,41.6,4.3,225.4,19.5,8
2024-07-19,58.0,84.0,15.0,25.0,23.0,38.0,SEDANG,91.5,77.5,67.7,72.4,0.0,0,0.0,12.1,10.9,84.8,44.2,3.9,234.6,20.4,8
2024-07-20,60.0,84.0,17.0,24.0,24.0,38.0,SEDANG,92.1,73.7,67.6,71.2,0.0,0,0.0,10.1,13.5,98.4,39.6,4.0,235.8,20.4,8
2024-07-21,59.0,87.0,13.0,24.0,26.0,35.0,SEDANG,92.8,76.3,67.1,71.6,0.0,0,0.0,13.6,9.8,33.4,43.3,4.0,230.6,20.0,8
2024-07-22,59.0,79.0,12.0,24.0,29.0,38.0,SEDANG,90.9,77.5,68.5,72.5,0.0,0,0.0,14.8,9.0,19.2,47.3,3.7,223.6,19.5,8
2024-07-23,63.0,92.0,16.0,25.0,33.0,41.0,SEDANG,90.9,75.7,65.7,70.8,0.0,0,0.0,14.8,11.2,296.5,39.5,3.7,229.2,19.7,8
2024-07-24,75.0,99.0,23.0,27.0,27.0,44.0,SEDANG,90.9,76.5,68.7,71.9,0.0,0,0.0,12.1,9.8,258.8,50.7,3.6,182.4,15.6,6
2024-07-25,61.0,83.0,16.0,26.0,28.0,43.0,SEDANG,89.1,77.0,69.9,72.0,0.0,0,0.0,20.8,9.2,330.2,52.6,4.0,205.5,17.7,7
2024-07-26,59.0,84.0,15.0,27.0,15.0,42.0,SEDANG,89.7,77.0,67.6,71.8,0.0,0,0.0,12.3,13.9,58.3,48.7,3.7,224.4,19.4,7
2024-07-27,64.0,94.0,17.0,24.0,18.0,37.0,SEDANG,92.7,76.3,68.5,72.7,0.0,0,0.0,13.4,11.4,69.3,43.8,3.8,251.6,22.0,9
2024-07-28,64.0,102.0,16.0,24.0,29.0,33.0,TIDAK SEHAT,92.1,77.5,69.3,72.8,0.0,0,0.0,11.0,11.4,46.3,47.9,3.7,235.9,20.5,9
2024-07-29,63.0,90.0,15.0,23.0,25.0,33.0,SEDANG,92.0,77.0,66.2,71.6,0.0,0,0.0,13.0,13.9,73.4,41.1,3.9,228.8,19.8,8
2024-07-30,63.0,96.0,16.0,26.0,20.0,44.0,SEDANG,93.9,75.7,65.4,71.2,0.0,0,0.0,12.3,15.6,72.6,38.2,3.4,255.5,22.0,9
2024-07-31,69.0,105.0,16.0,27.0,21.0,49.0,TIDAK SEHAT,92.7,75.2,70.1,73.0,0.0,0,0.0,14.5,12.8,42.4,36.8,3.5,253.5,21.8,9
2024-10-15,60.0,61.0,52.0,22.0,44.0,24.0,SEDANG,93.0,76.3,76.0,74.1,0.039,100,8.33,16.1,9.2,226.0,59.1,3.6,235.9,20.3,9
2024-10-16,65.0,63.0,53.0,25.0,47.0,26.0,SEDANG,93.3,76.9,68.5,72.4,0.0,0,0.0,12.8,11.7,295.5,46.4,3.8,278.7,24.0,10
2024-10-17,54.0,57.0,53.0,20.0,51.0,27.0,SEDANG,93.3,73.7,59.1,68.0,0.001,100,4.17,13.0,11.1,297.0,46.9,4.2,304.4,26.2,10
2024-10-18,50.0,55.0,53.0,20.0,56.0,31.0,SEDANG,92.8,75.7,62.9,70.4,0.0,0,0.0,14.1,9.8,325.5,37.5,4.0,289.3,25.1,10
2024-10-19,68.0,70.0,53.0,24.0,49.0,28.0,SEDANG,91.6,75.2,68.7,72.5,0.0,0,0.0,13.0,7.4,51.6,41.3,3.5,274.0,23.8,9
2024-10-20,64.0,80.0,54.0,28.0,42.0,34.0,SEDANG,96.4,76.8,57.7,68.5,0.0,0,0.0,26.4,12.7,248.7,40.8,4.4,278.9,24.0,10
2024-10-21,51.0,62.0,54.0,21.0,34.0,19.0,SEDANG,93.2,76.5,64.1,70.8,0.0,0,0.0,11.6,8.8,242.3,47.5,4.2,315.0,27.1,10
2024-10-22,72.0,73.0,53.0,28.0,37.0,36.0,SEDANG,94.7,75.7,66.9,73.2,0.0,0,0.0,17.0,11.2,351.2,41.6,4.0,287.4,24.8,10
2024-10-23,57.0,59.0,54.0,19.0,51.0,24.0,SEDANG,92.7,78.8,67.7,74.4,0.001,100,4.17,14.1,10.7,331.3,51.1,3.9,267.7,23.2,9
2024-10-24,51.0,56.0,54.0,19.0,40.0,25.0,SEDANG,91.2,78.9,72.7,75.3,1.811,100,8.33,16.6,9.7,67.2,59.3,3.9,257.7,22.3,8
2024-10-25,53.0,55.0,53.0,19.0,45.0,22.0,SEDANG,94.5,77.4,75.9,74.7,0.414,100,12.5,13.2,9.5,188.4,62.4,3.6,275.1,23.6,9
2024-10-26,52.0,53.0,53.0,19.0,42.0,22.0,SEDANG,95.7,76.2,65.4,72.0,0.152,100,4.17,15.9,10.6,190.3,39.0,4.3,306.1,26.5,10
2024-10-27,52.0,57.0,55.0,18.0,52.0,22.0,SEDANG,94.6,77.6,67.6,73.5,0.0,0,0.0,14.8,16.8,274.6,41.2,4.2,281.6,24.3,9
2024-10-28,60.0,66.0,54.0,23.0,44.0,26.0,SEDANG,95.7,78.4,68.2,73.1,0.0,0,0.0,11.4,10.4,248.4,44.9,3.9,306.0,26.5,10
2024-10-29,66.0,64.0,54.0,21.0,44.0,24.0,SEDANG,94.7,79.1,67.3,74.2,0.0,0,0.0,14.5,10.4,283.8,50.5,3.7,289.4,25.0,10
2024-10-30,64.0,63.0,54.0,21.0,45.0,30.0,SEDANG,94.7,79.1,67.3,73.8,0.0,0,0.0,15.2,11.4,257.2,50.0,3.7,271.0,23.4,9
2024-10-31,62.0,59.0,53.0,24.0,41.0,27.0,SEDANG,94.4,78.4,68.0,73.5,0.0,0,0.0,17.4,12.6,337.0,49.0,3.9,261.1,22.5,9
2024-10-10,32.0,92.0,38.0,20.0,52.0,14.0,SEDANG,93.4,78.9,68.5,74.3,0.0,0,0.0,15.9,12.5,345.8,46.9,3.8,277.9,24.0,9
2024-10-11,20.0,102.0,39.0,23.0,44.0,20.0,TIDAK SEHAT,95.5,79.2,67.2,74.2,0.0,0,0.0,26.4,17.1,73.0,41.7,4.0,291.0,24.9,10
2024-10-12,21.0,92.0,39.0,20.0,48.0,16.0,SEDANG,93.5,79.1,70.7,74.9,0.0,0,0.0,21.5,9.5,33.2,50.3,3.8,230.5,19.8,8
2024-10-13,,111.0,41.0,21.0,51.0,14.0,TIDAK SEHAT,89.9,78.7,75.7,75.4,0.0,0,0.0,34.4,19.0,330.9,56.6,3.7,288.6,24.9,10
2024-10-14,68.0,113.0,38.0,22.0,48.0,17.0,TIDAK SEHAT,92.2,77.1,75.5,74.4,0.044,100,8.33,13.9,9.1,258.3,59.8,3.4,258.5,22.3,10
2024-11-08,62.0,61.0,54.0,26.0,44.0,30.0,SEDANG,93.8,77.4,69.5,74.0,0.001,100,4.17,9.2,9.2,290.2,49.9,3.6,273.6,23.6,9
2024-11-09,74.0,67.0,54.0,24.0,36.0,36.0,SEDANG,92.8,76.4,76.6,75.0,0.003,100,4.17,13.9,8.0,279.7,54.6,3.4,263.4,22.8,9
2024-11-10,58.0,55.0,53.0,34.0,30.0,26.0,SEDANG,93.1,75.7,77.8,74.9,0.001,100,4.17,24.2,12.3,290.2,59.5,3.6,176.6,15.2,7
2024-11-11,55.0,52.0,53.0,30.0,34.0,30.0,SEDANG,90.7,76.0,82.3,74.9,0.045,100,12.5,28.9,15.5,223.8,68.0,3.2,200.2,17.3,7
2024-11-12,,37.0,53.0,28.0,24.0,25.0,SEDANG,90.9,75.2,79.0,75.0,0.157,100,8.33,14.8,11.6,89.5,59.4,3.7,196.0,16.9,7
2024-11-13,42.0,61.0,54.0,27.0,24.0,19.0,SEDANG,93.1,77.2,72.7,74.9,0.0,0,0.0,19.2,13.9,81.7,54.0,3.7,239.3,20.5,9
2024-11-14,18.0,64.0,55.0,22.0,23.0,20.0,SEDANG,93.0,79.4,73.2,75.6,0.0,0,0.0,17.2,11.3,53.8,56.4,3.2,275.0,23.8,9
2024-11-15,18.0,65.0,55.0,30.0,35.0,28.0,SEDANG,91.5,77.5,76.3,75.9,0.022,100,8.33,15.7,12.0,13.6,53.4,3.1,241.1,21.0,9
2024-11-16,37.0,56.0,53.0,28.0,41.0,30.0,SEDANG,89.7,78.8,85.4,77.2,0.334,100,12.5,21.9,9.1,305.1,67.0,2.3,204.5,17.9,9
2024-11-17,38.0,60.0,53.0,42.0,33.0,27.0,SEDANG,91.7,77.3,78.8,76.2,0.684,100,4.17,8.5,10.2,10.2,56.1,3.1,248.1,21.2,9
2024-11-18,18.0,41.0,54.0,22.0,25.0,21.0,SEDANG,90.8,78.7,78.8,75.5,0.372,100,62.5,12.8,14.2,19.7,49.3,3.5,202.0,17.4,8
2024-11-19,19.0,51.0,54.0,27.0,23.0,25.0,SEDANG,92.6,76.9,81.1,75.0,0.425,100,33.33,14.3,14.2,236.1,41.7,3.1,241.6,21.0,9
2024-11-20,,44.0,54.0,24.0,33.0,26.0,SEDANG,92.6,76.9,78.0,74.7,0.38,100,75.0,13.9,12.8,259.4,39.9,3.7,240.3,20.8,9
2024-11-21,,52.0,54.0,22.0,33.0,24.0,SEDANG,92.6,77.4,77.9,74.9,0.103,100,33.33,12.8,12.5,250.7,38.2,3.7,221.3,19.0,8
2024-11-22,,48.0,54.0,23.0,29.0,26.0,SEDANG,93.2,78.2,76.1,74.8,0.001,100,4.17,12.5,13.9,251.6,52.2,4.4,234.6,20.2,9
2024-11-23,,54.0,55.0,25.0,28.0,25.0,SEDANG,93.3,77.4,80.0,75.3,0.006,100,4.17,25.3,8.1,245.2,50.9,4.0,195.2,16.8,8
2024-11-24,,38.0,53.0,27.0,18.0,19.0,SEDANG,95.2,77.1,78.2,74.8,0.001,100,4.17,13.9,15.2,240.1,57.6,4.0,200.7,17.3,8
2024-11-25,,38.0,54.0,26.0,23.0,16.0,SEDANG,92.0,77.1,73.3,74.3,0.0,0,0.0,23.0,10.9,241.3,55.1,4.2,210.0,18.2,8
2024-11-26,,51.0,54.0,27.0,28.0,22.0,SEDANG,92.4,78.6,76.2,75.3,0.03,100,4.17,13.6,11.1,290.5,56.4,3.8,214.4,18.7,7
2024-11-27,,42.0,54.0,26.0,18.0,22.0,SEDANG,89.7,76.9,81.6,75.6,0.967,100,8.33,11.9,13.7,272.0,59.1,3.6,186.6,16.2,7
2024-11-28,,28.0,53.0,24.0,19.0,20.0,SEDANG,92.1,75.6,76.1,74.4,0.974,100,8.33,16.6,11.5,235.2,61.5,4.3,143.2,12.5,6
2024-11-29,,27.0,53.0,19.0,19.0,16.0,SEDANG,94.3,77.1,69.6,72.4,0.0,0,0.0,28.9,13.7,247.2,58.4,4.4,131.5,11.4,7
2024-11-30,,34.0,53.0,20.0,13.0,16.0,SEDANG,93.8,79.1,66.6,72.9,0.0,0,0.0,17.2,13.8,246.6,58.0,4.4,239.3,20.5,8
2024-11-01,66.0,105.0,40.0,22.0,49.0,19.0,TIDAK SEHAT,94.8,77.3,67.5,73.5,0.0,0,0.0,20.4,11.2,77.1,49.9,3.7,248.5,21.5,8
2024-11-02,60.0,97.0,41.0,22.0,44.0,18.0,SEDANG,93.1,76.7,77.1,74.4,0.986,100,12.5,23.0,14.2,27.5,59.9,3.6,163.1,14.0,6
2024-11-03,53.0,81.0,39.0,26.0,36.0,18.0,SEDANG,90.1,75.0,82.2,74.0,0.743,100,12.5,12.5,9.1,208.6,68.1,3.5,125.4,10.8,7
2024-11-04,52.0,67.0,38.0,24.0,38.0,19.0,SEDANG,90.5,75.5,79.9,74.5,0.008,100,8.33,8.9,8.5,12.4,64.6,3.3,179.3,15.5,6
2024-11-05,,85.0,39.0,21.0,51.0,19.0,SEDANG,92.6,76.9,78.8,74.9,0.591,100,8.33,15.4,12.6,21.7,59.9,3.4,251.4,21.7,9
2024-11-06,,78.0,38.0,22.0,44.0,19.0,SEDANG,92.2,76.6,72.5,73.7,0.0,0,0.0,18.3,16.3,74.0,48.7,4.1,232.8,20.1,9
2024-11-07,,108.0,41.0,23.0,58.0,15.0,TIDAK SEHAT,92.1,77.3,73.2,74.0,0.0,0,0.0,14.5,10.6,266.3,51.4,3.6,247.9,21.5,9
2024-12-01,32.0,65.0,67.0,7.0,9.0,40.0,BAIK,93.1,78.7,70.8,73.7,0.011,100,4.17,35.8,19.6,243.5,43.4,4.9,185.5,16.1,6
